id_ext,casa,fase_global,local,data_inicio,data_fim,local_casa,pulou
2234655,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2234655,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2234655,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2234655,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2234655,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2234655,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2234655,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2234655,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
595991,camara,Pré-Construção,,NA,NA,camara,TRUE
595991,camara,Construção,Comissões,2013-10-24T17:19:00Z,NA,camara,FALSE
595991,camara,Construção,Plenário,NA,NA,camara,FALSE
595991,camara,Pré-Revisão I,,NA,NA,camara,FALSE
595991,camara,Revisão I,Comissões,NA,NA,senado,FALSE
595991,camara,Revisão I,Plenário,NA,NA,senado,FALSE
595991,camara,Pré-Revisão II,,NA,NA,camara,FALSE
595991,camara,Revisão II,Comissões,NA,NA,camara,FALSE
595991,camara,Revisão II,Plenário,NA,NA,camara,FALSE
595991,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
595991,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
465835,camara,Pré-Construção,,NA,NA,camara,TRUE
465835,camara,Construção,Comissões,2010-02-23T17:08:00Z,NA,camara,FALSE
465835,camara,Construção,Plenário,NA,NA,camara,FALSE
465835,camara,Pré-Revisão I,,NA,NA,camara,FALSE
465835,camara,Revisão I,Comissões,NA,NA,senado,FALSE
465835,camara,Revisão I,Plenário,NA,NA,senado,FALSE
465835,camara,Pré-Revisão II,,NA,NA,camara,FALSE
465835,camara,Revisão II,Comissões,NA,NA,camara,FALSE
465835,camara,Revisão II,Plenário,NA,NA,camara,FALSE
465835,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
465835,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
467520,camara,Pré-Construção,,NA,NA,camara,FALSE
467520,camara,Construção,Comissões,NA,NA,camara,FALSE
467520,camara,Construção,Plenário,NA,NA,camara,FALSE
467520,camara,Pré-Revisão I,,NA,NA,camara,FALSE
467520,camara,Revisão I,Comissões,NA,NA,camara,FALSE
467520,camara,Revisão I,Plenário,NA,NA,camara,FALSE
467520,camara,Pré-Revisão II,,NA,NA,camara,FALSE
467520,camara,Revisão II,Comissões,NA,NA,camara,FALSE
467520,camara,Revisão II,Plenário,NA,NA,camara,FALSE
467520,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
467520,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
606722,camara,Pré-Construção,,NA,NA,camara,TRUE
606722,camara,Construção,Comissões,2014-03-06T16:54:00Z,NA,camara,FALSE
606722,camara,Construção,Plenário,NA,NA,camara,FALSE
606722,camara,Pré-Revisão I,,NA,NA,camara,FALSE
606722,camara,Revisão I,Comissões,NA,NA,senado,FALSE
606722,camara,Revisão I,Plenário,NA,NA,senado,FALSE
606722,camara,Pré-Revisão II,,NA,NA,camara,FALSE
606722,camara,Revisão II,Comissões,NA,NA,camara,FALSE
606722,camara,Revisão II,Plenário,NA,NA,camara,FALSE
606722,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
606722,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
332457,camara,Pré-Construção,,NA,NA,camara,TRUE
332457,camara,Construção,Comissões,2006-08-24T10:24:00Z,NA,camara,FALSE
332457,camara,Construção,Plenário,NA,NA,camara,FALSE
332457,camara,Pré-Revisão I,,NA,NA,camara,FALSE
332457,camara,Revisão I,Comissões,NA,NA,senado,FALSE
332457,camara,Revisão I,Plenário,NA,NA,senado,FALSE
332457,camara,Pré-Revisão II,,NA,NA,camara,FALSE
332457,camara,Revisão II,Comissões,NA,NA,camara,FALSE
332457,camara,Revisão II,Plenário,NA,NA,camara,FALSE
332457,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
332457,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
615717,camara,Pré-Construção,,NA,NA,camara,TRUE
615717,camara,Construção,Comissões,2014-05-28T17:12:00Z,NA,camara,FALSE
615717,camara,Construção,Plenário,NA,NA,camara,FALSE
615717,camara,Pré-Revisão I,,NA,NA,camara,FALSE
615717,camara,Revisão I,Comissões,NA,NA,senado,FALSE
615717,camara,Revisão I,Plenário,NA,NA,senado,FALSE
615717,camara,Pré-Revisão II,,NA,NA,camara,FALSE
615717,camara,Revisão II,Comissões,NA,NA,camara,FALSE
615717,camara,Revisão II,Plenário,NA,NA,camara,FALSE
615717,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
615717,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2137635,camara,Pré-Construção,,NA,NA,camara,TRUE
2137635,camara,Construção,Comissões,2017-05-22T00:00:00Z,NA,camara,FALSE
2137635,camara,Construção,Plenário,NA,NA,camara,FALSE
2137635,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2137635,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2137635,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2137635,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2137635,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2137635,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2137635,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2137635,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2192230,camara,Pré-Construção,,NA,NA,camara,TRUE
2192230,camara,Construção,Comissões,2019-03-19T00:00:00Z,NA,camara,FALSE
2192230,camara,Construção,Plenário,NA,NA,camara,FALSE
2192230,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2192230,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2192230,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2192230,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2192230,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2192230,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2192230,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2192230,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2155290,camara,Pré-Construção,,NA,NA,camara,TRUE
2155290,camara,Construção,Comissões,2017-10-23T16:00:00Z,NA,camara,FALSE
2155290,camara,Construção,Plenário,NA,NA,camara,FALSE
2155290,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2155290,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2155290,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2155290,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2155290,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2155290,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2155290,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2155290,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2163452,camara,Pré-Construção,,NA,NA,camara,TRUE
2163452,camara,Construção,Comissões,2017-12-07T00:00:00Z,NA,camara,FALSE
2163452,camara,Construção,Plenário,NA,NA,camara,FALSE
2163452,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2163452,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2163452,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2163452,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2163452,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2163452,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2163452,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2163452,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
139063,senado,Pré-Construção,,NA,NA,senado,TRUE
139063,senado,Construção,Comissões,2019-10-01T12:00:00Z,NA,senado,FALSE
139063,senado,Construção,Plenário,NA,NA,senado,FALSE
139063,senado,Pré-Revisão I,,NA,NA,senado,FALSE
139063,senado,Revisão I,Comissões,NA,NA,camara,FALSE
139063,senado,Revisão I,Plenário,NA,NA,camara,FALSE
139063,senado,Pré-Revisão II,,NA,NA,senado,FALSE
139063,senado,Revisão II,Comissões,NA,NA,senado,FALSE
139063,senado,Revisão II,Plenário,NA,NA,senado,FALSE
139063,senado,Promulgação/Veto,Presidência da República,NA,NA,presidência da república,FALSE
139063,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
140271,senado,Pré-Construção,,NA,NA,senado,TRUE
140271,senado,Construção,Comissões,2019-12-18T12:00:00Z,NA,senado,FALSE
140271,senado,Construção,Plenário,NA,NA,senado,FALSE
140271,senado,Pré-Revisão I,,NA,NA,senado,FALSE
140271,senado,Revisão I,Comissões,NA,NA,camara,FALSE
140271,senado,Revisão I,Plenário,NA,NA,camara,FALSE
140271,senado,Pré-Revisão II,,NA,NA,senado,FALSE
140271,senado,Revisão II,Comissões,NA,NA,senado,FALSE
140271,senado,Revisão II,Plenário,NA,NA,senado,FALSE
140271,senado,Promulgação/Veto,Presidência da República,NA,NA,presidência da república,FALSE
140271,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
135492,senado,Pré-Construção,,NA,NA,senado,TRUE
135492,senado,Construção,Comissões,2019-02-27T12:00:00Z,NA,senado,FALSE
135492,senado,Construção,Plenário,NA,NA,senado,FALSE
135492,senado,Pré-Revisão I,,NA,NA,senado,FALSE
135492,senado,Revisão I,Comissões,NA,NA,camara,FALSE
135492,senado,Revisão I,Plenário,NA,NA,camara,FALSE
135492,senado,Pré-Revisão II,,NA,NA,senado,FALSE
135492,senado,Revisão II,Comissões,NA,NA,senado,FALSE
135492,senado,Revisão II,Plenário,NA,NA,senado,FALSE
135492,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
135492,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
135934,senado,Pré-Construção,,NA,NA,senado,TRUE
135934,senado,Construção,Comissões,2019-03-26T12:00:00Z,NA,senado,FALSE
135934,senado,Construção,Plenário,NA,NA,senado,FALSE
135934,senado,Pré-Revisão I,,NA,NA,senado,FALSE
135934,senado,Revisão I,Comissões,NA,NA,camara,FALSE
135934,senado,Revisão I,Plenário,NA,NA,camara,FALSE
135934,senado,Pré-Revisão II,,NA,NA,senado,FALSE
135934,senado,Revisão II,Comissões,NA,NA,senado,FALSE
135934,senado,Revisão II,Plenário,NA,NA,senado,FALSE
135934,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
135934,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
137302,senado,Pré-Construção,,NA,NA,senado,TRUE
137302,senado,Construção,Comissões,2019-06-17T12:00:00Z,NA,senado,FALSE
137302,senado,Construção,Plenário,NA,NA,senado,FALSE
137302,senado,Pré-Revisão I,,NA,NA,senado,FALSE
137302,senado,Revisão I,Comissões,NA,NA,camara,FALSE
137302,senado,Revisão I,Plenário,NA,NA,camara,FALSE
137302,senado,Pré-Revisão II,,NA,NA,senado,FALSE
137302,senado,Revisão II,Comissões,NA,NA,senado,FALSE
137302,senado,Revisão II,Plenário,NA,NA,senado,FALSE
137302,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
137302,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
138198,senado,Pré-Construção,,NA,NA,senado,TRUE
138198,senado,Construção,Comissões,2019-08-22T00:00:00Z,NA,senado,FALSE
138198,senado,Construção,Plenário,NA,NA,senado,FALSE
138198,senado,Pré-Revisão I,,NA,NA,senado,FALSE
138198,senado,Revisão I,Comissões,NA,NA,camara,FALSE
138198,senado,Revisão I,Plenário,NA,NA,camara,FALSE
138198,senado,Pré-Revisão II,,NA,NA,senado,FALSE
138198,senado,Revisão II,Comissões,NA,NA,senado,FALSE
138198,senado,Revisão II,Plenário,NA,NA,senado,FALSE
138198,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
138198,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
138831,senado,Pré-Construção,,NA,NA,senado,TRUE
138831,senado,Construção,Comissões,2019-09-18T12:00:00Z,NA,senado,FALSE
138831,senado,Construção,Plenário,2019-09-17T12:00:00Z,2019-09-18T12:00:00Z,senado,FALSE
138831,senado,Pré-Revisão I,,NA,NA,senado,FALSE
138831,senado,Revisão I,Comissões,NA,NA,camara,FALSE
138831,senado,Revisão I,Plenário,NA,NA,camara,FALSE
138831,senado,Pré-Revisão II,,NA,NA,senado,FALSE
138831,senado,Revisão II,Comissões,NA,NA,senado,FALSE
138831,senado,Revisão II,Plenário,NA,NA,senado,FALSE
138831,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
138831,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
138951,senado,Pré-Construção,,NA,NA,senado,TRUE
138951,senado,Construção,Comissões,2019-09-26T00:00:00Z,NA,senado,FALSE
138951,senado,Construção,Plenário,NA,NA,senado,FALSE
138951,senado,Pré-Revisão I,,NA,NA,senado,FALSE
138951,senado,Revisão I,Comissões,NA,NA,camara,FALSE
138951,senado,Revisão I,Plenário,NA,NA,camara,FALSE
138951,senado,Pré-Revisão II,,NA,NA,senado,FALSE
138951,senado,Revisão II,Comissões,NA,NA,senado,FALSE
138951,senado,Revisão II,Plenário,NA,NA,senado,FALSE
138951,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
138951,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
139412,senado,Pré-Construção,,NA,NA,senado,TRUE
139412,senado,Construção,Comissões,2019-10-18T00:00:00Z,NA,senado,FALSE
139412,senado,Construção,Plenário,NA,NA,senado,FALSE
139412,senado,Pré-Revisão I,,NA,NA,senado,FALSE
139412,senado,Revisão I,Comissões,NA,NA,camara,FALSE
139412,senado,Revisão I,Plenário,NA,NA,camara,FALSE
139412,senado,Pré-Revisão II,,NA,NA,senado,FALSE
139412,senado,Revisão II,Comissões,NA,NA,senado,FALSE
139412,senado,Revisão II,Plenário,NA,NA,senado,FALSE
139412,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
139412,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
139560,senado,Pré-Construção,,NA,NA,senado,TRUE
139560,senado,Construção,Comissões,2019-10-24T12:00:00Z,NA,senado,FALSE
139560,senado,Construção,Plenário,2019-10-23T12:00:00Z,2019-10-24T12:00:00Z,senado,FALSE
139560,senado,Pré-Revisão I,,NA,NA,senado,FALSE
139560,senado,Revisão I,Comissões,NA,NA,camara,FALSE
139560,senado,Revisão I,Plenário,NA,NA,camara,FALSE
139560,senado,Pré-Revisão II,,NA,NA,senado,FALSE
139560,senado,Revisão II,Comissões,NA,NA,senado,FALSE
139560,senado,Revisão II,Plenário,NA,NA,senado,FALSE
139560,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
139560,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
135328,senado,Pré-Construção,,NA,NA,senado,TRUE
135328,senado,Construção,Comissões,2019-02-19T12:00:00Z,NA,senado,FALSE
135328,senado,Construção,Plenário,NA,NA,senado,FALSE
135328,senado,Pré-Revisão I,,NA,NA,senado,FALSE
135328,senado,Revisão I,Comissões,NA,NA,camara,FALSE
135328,senado,Revisão I,Plenário,NA,NA,camara,FALSE
135328,senado,Pré-Revisão II,,NA,NA,senado,FALSE
135328,senado,Revisão II,Comissões,NA,NA,senado,FALSE
135328,senado,Revisão II,Plenário,NA,NA,senado,FALSE
135328,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
135328,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
1302254,camara,Pré-Construção,,NA,NA,camara,TRUE
1302254,camara,Construção,Comissões,2015-06-22T17:06:00Z,2016-10-13T00:00:00Z,camara,FALSE
1302254,camara,Construção,Plenário,NA,NA,camara,TRUE
1302254,camara,Pré-Revisão I,,NA,NA,camara,TRUE
127140,senado,Revisão I,Comissões,2016-10-17T12:00:00Z,NA,senado,FALSE
127140,senado,Revisão I,Plenário,NA,NA,senado,FALSE
127140,senado,Pré-Revisão II,,NA,NA,senado,FALSE
127140,senado,Revisão II,Comissões,NA,NA,camara,FALSE
127140,senado,Revisão II,Plenário,NA,NA,camara,FALSE
127140,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
127140,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
132687,senado,Pré-Construção,,NA,NA,senado,TRUE
132687,senado,Construção,Comissões,2018-03-26T00:00:00Z,NA,senado,FALSE
132687,senado,Construção,Plenário,NA,NA,senado,FALSE
132687,senado,Pré-Revisão I,,NA,NA,senado,FALSE
132687,senado,Revisão I,Comissões,NA,NA,camara,FALSE
132687,senado,Revisão I,Plenário,NA,NA,camara,FALSE
132687,senado,Pré-Revisão II,,NA,NA,senado,FALSE
132687,senado,Revisão II,Comissões,NA,NA,senado,FALSE
132687,senado,Revisão II,Plenário,NA,NA,senado,FALSE
132687,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
132687,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
133039,senado,Pré-Construção,,NA,NA,senado,TRUE
133039,senado,Construção,Comissões,2018-04-26T00:00:00Z,NA,senado,FALSE
133039,senado,Construção,Plenário,NA,NA,senado,FALSE
133039,senado,Pré-Revisão I,,NA,NA,senado,FALSE
133039,senado,Revisão I,Comissões,NA,NA,camara,FALSE
133039,senado,Revisão I,Plenário,NA,NA,camara,FALSE
133039,senado,Pré-Revisão II,,NA,NA,senado,FALSE
133039,senado,Revisão II,Comissões,NA,NA,senado,FALSE
133039,senado,Revisão II,Plenário,NA,NA,senado,FALSE
133039,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
133039,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
131275,senado,Pré-Construção,,NA,NA,senado,TRUE
131275,senado,Construção,Comissões,2017-10-20T00:00:00Z,NA,senado,FALSE
131275,senado,Construção,Plenário,NA,NA,senado,FALSE
131275,senado,Pré-Revisão I,,NA,NA,senado,FALSE
131275,senado,Revisão I,Comissões,NA,NA,camara,FALSE
131275,senado,Revisão I,Plenário,NA,NA,camara,FALSE
131275,senado,Pré-Revisão II,,NA,NA,senado,FALSE
131275,senado,Revisão II,Comissões,NA,NA,senado,FALSE
131275,senado,Revisão II,Plenário,NA,NA,senado,FALSE
131275,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
131275,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
134819,senado,Pré-Construção,,NA,NA,senado,TRUE
134819,senado,Construção,Comissões,2018-12-20T12:00:00Z,NA,senado,FALSE
134819,senado,Construção,Plenário,NA,NA,senado,FALSE
134819,senado,Pré-Revisão I,,NA,NA,senado,FALSE
134819,senado,Revisão I,Comissões,NA,NA,camara,FALSE
134819,senado,Revisão I,Plenário,NA,NA,camara,FALSE
134819,senado,Pré-Revisão II,,NA,NA,senado,FALSE
134819,senado,Revisão II,Comissões,NA,NA,senado,FALSE
134819,senado,Revisão II,Plenário,NA,NA,senado,FALSE
134819,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
134819,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
134852,senado,Pré-Construção,,NA,NA,senado,TRUE
134852,senado,Construção,Comissões,2018-12-21T12:00:00Z,NA,senado,FALSE
134852,senado,Construção,Plenário,NA,NA,senado,FALSE
134852,senado,Pré-Revisão I,,NA,NA,senado,FALSE
134852,senado,Revisão I,Comissões,NA,NA,camara,FALSE
134852,senado,Revisão I,Plenário,NA,NA,camara,FALSE
134852,senado,Pré-Revisão II,,NA,NA,senado,FALSE
134852,senado,Revisão II,Comissões,NA,NA,senado,FALSE
134852,senado,Revisão II,Plenário,NA,NA,senado,FALSE
134852,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
134852,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
134834,senado,Pré-Construção,,NA,NA,senado,TRUE
134834,senado,Construção,Comissões,2018-12-20T12:00:00Z,NA,senado,FALSE
134834,senado,Construção,Plenário,NA,NA,senado,FALSE
134834,senado,Pré-Revisão I,,NA,NA,senado,FALSE
134834,senado,Revisão I,Comissões,NA,NA,camara,FALSE
134834,senado,Revisão I,Plenário,NA,NA,camara,FALSE
134834,senado,Pré-Revisão II,,NA,NA,senado,FALSE
134834,senado,Revisão II,Comissões,NA,NA,senado,FALSE
134834,senado,Revisão II,Plenário,NA,NA,senado,FALSE
134834,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
134834,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
122309,senado,Pré-Construção,,NA,NA,senado,TRUE
122309,senado,Construção,Comissões,2015-07-15T12:00:00Z,2015-12-22T12:00:00Z,senado,FALSE
122309,senado,Construção,Plenário,NA,NA,senado,TRUE
122309,senado,Pré-Revisão I,,NA,NA,senado,TRUE
122309,senado,Revisão I,Comissões,NA,NA,camara,TRUE
122309,senado,Revisão I,Plenário,NA,NA,camara,TRUE
122309,senado,Pré-Revisão II,,NA,NA,senado,TRUE
